C:\Users\Public\Documents\Novel Studio\load_data\2025-12-16\17\loadapp_2025-12-16_10-08-11-161.load
Comment s17vw
	PRW260-R::front	PRW260-R::mid	PRW260-R::heel	PRW260-R		PRW261-L::heel	PRW261-L::mid	PRW261-L::front	PRW261-L		Notes	
Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	
1.970	289.440	61.640	41.540	392.620	1.970	39.960	22.200	179.820	241.980	1.970		
1.980	297.480	58.960	38.860	395.300	1.980	39.960	19.980	176.860	236.800	1.980		
1.990	304.180	56.280	34.840	395.300	1.990	37.000	19.980	176.860	233.840	1.990		
2.000	312.220	56.280	34.840	403.340	2.000	34.780	17.020	176.860	228.660	2.000		
2.010	314.900	56.280	32.160	403.340	2.010	31.820	14.800	176.860	223.480	2.010		
2.020	318.920	56.280	32.160	407.360	2.020	29.600	14.800	172.420	216.820	2.020		
2.030	324.280	54.940	32.160	411.380	2.030	24.420	14.800	176.860	216.080	2.030		
2.040	329.640	54.940	29.480	414.060	2.040	22.200	14.800	176.860	213.860	2.040		
2.050	335.000	52.260	29.480	416.740	2.050	19.980	11.840	176.860	208.680	2.050		
2.060	339.120	48.670	29.830	417.620	2.060	19.980	11.840	176.860	208.680	2.060		
2.070	339.120	47.100	29.830	416.050	2.070	17.020	11.840	174.640	203.500	2.070		
2.080	339.120	47.100	29.830	416.050	2.080	17.020	11.840	174.640	203.500	2.080		
2.090	342.260	47.100	29.830	419.190	2.090	14.800	9.620	172.420	196.840	2.090		
2.100	343.830	47.100	29.830	420.760	2.100	14.490	9.660	169.740	193.890	2.100		
2.110	343.830	47.100	29.830	420.760	2.110	14.490	6.900	172.500	193.890	2.110		
2.120	348.540	47.100	29.830	425.470	2.120	12.420	6.900	169.740	189.060	2.120		
2.130	351.680	47.100	29.830	428.610	2.130	12.420	6.900	169.740	189.060	2.130		
2.140	356.390	47.100	29.830	433.320	2.140	12.420	6.900	169.740	189.060	2.140		
2.150	361.100	47.100	29.830	438.030	2.150	12.420	4.830	169.740	186.990	2.150		
2.160	367.380	43.960	29.830	441.170	2.160	9.660	4.830	169.740	184.230	2.160		
2.170	372.090	43.960	29.830	445.880	2.170	9.660	6.900	169.740	186.300	2.170		
2.180	376.800	43.960	29.830	450.590	2.180	6.900	4.830	166.980	178.710	2.180		
2.190	384.650	43.960	29.830	458.440	2.190	6.900	2.070	166.980	175.950	2.190		
2.200	392.500	43.960	29.830	466.290	2.200	6.900	4.830	164.910	176.640	2.200		
2.210	399.280	42.320	29.440	471.040	2.210	4.830	4.830	159.390	169.050	2.210		
2.220	408.480	42.320	29.440	480.240	2.220	2.070	2.070	154.560	158.700	2.220		
2.230	415.840	44.160	29.440	489.440	2.230	2.070	4.830	149.730	156.630	2.230		
2.240	423.200	42.320	25.760	491.280	2.240	0.000	2.070	142.140	144.210	2.240		
2.250	432.400	38.640	25.760	496.800	2.250	0.000	2.080	130.000	132.080	2.250		
2.260	436.080	38.640	25.760	500.480	2.260	0.000	2.080	122.200	124.280	2.260		
2.270	441.600	38.640	25.760	506.000	2.270	0.000	2.080	112.320	114.400	2.270		
2.280	447.120	36.800	25.760	509.680	2.280	0.000	0.000	97.240	97.240	2.280		
2.290	448.960	36.800	25.760	511.520	2.290	0.000	0.000	82.160	82.160	2.290		
2.300	450.800	36.800	25.760	513.360	2.300	0.000	0.000	69.680	69.680	2.300		
2.310	456.320	36.800	29.440	522.560	2.310	2.080	0.000	54.600	56.680	2.310		
2.320	456.320	36.800	29.440	522.560	2.320	4.680	0.000	37.440	42.120	2.320		
2.330	460.000	38.640	31.280	529.920	2.330	7.280	0.000	27.040	34.320	2.330		
2.340	456.320	42.320	34.960	533.600	2.340	7.280	0.000	14.560	21.840	2.340		
2.350	447.120	44.160	38.640	529.920	2.350	7.280	0.000	2.080	9.360	2.350		
2.360	430.000	51.600	53.320	534.920	2.360	7.280	0.000	0.000	7.280	2.360		
2.370	405.920	58.480	86.000	550.400	2.370	7.280	0.000	0.000	7.280	2.370		
2.380	381.840	61.920	122.120	565.880	2.380	7.280	0.000	0.000	7.280	2.380		
2.390	350.880	67.080	159.960	577.920	2.390	4.680	0.000	0.000	4.680	2.390		
2.400	323.360	67.080	190.920	581.360	2.400	5.000	0.000	0.000	5.000	2.400		
2.410	299.280	67.080	223.600	589.960	2.410	2.500	0.000	0.000	2.500	2.410		
2.420	273.480	67.080	249.400	589.960	2.420	5.000	0.000	0.000	5.000	2.420		
2.430	254.560	63.640	268.320	586.520	2.430	5.000	0.000	0.000	5.000	2.430		
2.440	233.920	61.920	287.240	583.080	2.440	2.500	0.000	0.000	2.500	2.440		
2.450	218.440	58.480	299.280	576.200	2.450	2.500	0.000	0.000	2.500	2.450		
2.460	201.240	58.480	311.320	571.040	2.460	0.000	0.000	0.000	0.000	2.460		
2.470	189.200	53.320	319.920	562.440	2.470	2.500	0.000	0.000	2.500	2.470		
2.480	178.880	51.600	326.800	557.280	2.480	0.000	0.000	0.000	0.000	2.480		
2.490	168.560	49.880	331.960	550.400	2.490	0.000	0.000	0.000	0.000	2.490		
2.500	159.960	49.880	338.840	548.680	2.500	0.000	0.000	0.000	0.000	2.500		
2.510	149.800	46.200	341.600	537.600	2.510	0.000	0.000	0.000	0.000	2.510		
2.520	141.400	44.800	347.200	533.400	2.520	0.000	0.000	0.000	0.000	2.520		
2.530	137.200	44.800	350.000	532.000	2.530	0.000	0.000	0.000	0.000	2.530		
2.540	134.400	44.800	350.000	529.200	2.540	0.000	0.000	0.000	0.000	2.540		
2.550	131.600	42.000	347.200	520.800	2.550	0.000	0.000	0.000	0.000	2.550		
2.560	134.400	42.000	344.400	520.800	2.560	0.000	0.000	0.000	0.000	2.560		
2.570	137.200	44.800	344.400	526.400	2.570	0.000	0.000	0.000	0.000	2.570		
2.580	140.000	44.800	338.800	523.600	2.580	0.000	0.000	0.000	0.000	2.580		
2.590	141.400	42.000	334.600	518.000	2.590	0.000	0.000	0.000	0.000	2.590		
2.600	147.000	44.800	329.000	520.800	2.600	0.000	0.000	0.000	0.000	2.600		
2.610	154.000	44.800	324.800	523.600	2.610	0.000	0.000	0.000	0.000	2.610		
2.620	163.800	46.200	316.400	526.400	2.620	0.000	0.000	0.000	0.000	2.620		
2.630	176.400	49.000	303.800	529.200	2.630	0.000	0.000	0.000	0.000	2.630		
2.640	194.600	51.800	289.800	536.200	2.640	0.000	0.000	0.000	0.000	2.640		
2.650	210.000	54.600	271.600	536.200	2.650	0.000	0.000	0.000	0.000	2.650		
2.660	234.080	56.430	248.710	539.220	2.660	0.000	0.000	0.000	0.000	2.660		
2.670	259.160	58.520	225.720	543.400	2.670	0.000	0.000	0.000	0.000	2.670		
