timestamp, HMD_x, HMD_y,HMD_z
584.185,2,-35.7606,1.7618,-1.3976
584.198,2,-35.7495,1.7614,-1.4001
584.211,2,-35.7440,1.7609,-1.4014
584.225,2,-35.7388,1.7604,-1.4027
584.239,2,-35.7335,1.7599,-1.4042
584.252,2,-35.7282,1.7594,-1.4057
584.266,2,-35.7177,1.7583,-1.4087
584.280,2,-35.7126,1.7576,-1.4104
584.293,2,-35.7076,1.7570,-1.4121
584.307,2,-35.7026,1.7563,-1.4142
584.320,2,-35.6923,1.7553,-1.4179
584.333,2,-35.6873,1.7550,-1.4201
584.346,2,-35.6823,1.7547,-1.4224
584.360,2,-35.6773,1.7545,-1.4249
584.374,2,-35.6723,1.7543,-1.4273
584.388,2,-35.6623,1.7538,-1.4324
584.402,2,-35.6574,1.7534,-1.4351
584.416,2,-35.6525,1.7529,-1.4379
584.434,2,-35.6430,1.7520,-1.4436
584.451,2,-35.6382,1.7519,-1.4465
584.467,2,-35.6287,1.7518,-1.4524
584.480,2,-35.6241,1.7518,-1.4555
584.493,2,-35.6194,1.7521,-1.4585
584.506,2,-35.6146,1.7528,-1.4616
584.520,2,-35.6049,1.7544,-1.4676
584.531,2,-35.5999,1.7563,-1.4706
584.548,2,-35.5952,1.7583,-1.4736
584.561,2,-35.5906,1.7593,-1.4765
584.574,2,-35.5813,1.7610,-1.4824
584.586,2,-35.5767,1.7618,-1.4852
584.600,2,-35.5725,1.7628,-1.4878
584.613,2,-35.5683,1.7636,-1.4902
584.626,2,-35.5641,1.7642,-1.4926
584.639,2,-35.5600,1.7648,-1.4949
584.651,2,-35.5516,1.7664,-1.4997
584.663,2,-35.5476,1.7671,-1.5018
584.679,2,-35.5436,1.7677,-1.5039
584.691,2,-35.5398,1.7682,-1.5059
584.705,2,-35.5360,1.7687,-1.5078
584.718,2,-35.5324,1.7691,-1.5097
584.732,2,-35.5252,1.7699,-1.5135
584.745,2,-35.5221,1.7701,-1.5151
584.757,2,-35.5191,1.7702,-1.5167
584.771,2,-35.5162,1.7702,-1.5182
584.784,2,-35.5132,1.7702,-1.5200
584.796,2,-35.5072,1.7704,-1.5232
584.808,2,-35.5045,1.7704,-1.5246
584.824,2,-35.5019,1.7705,-1.5224
584.837,2,-35.4993,1.7707,-1.5236
584.850,2,-35.4966,1.7709,-1.5246
584.864,2,-35.4912,1.7710,-1.5273
584.877,2,-35.4887,1.7709,-1.5284
584.891,2,-35.4863,1.7708,-1.5294
584.905,2,-35.4841,1.7707,-1.5302
584.922,2,-35.4794,1.7702,-1.5322
584.937,2,-35.4775,1.7698,-1.5331
584.951,2,-35.4732,1.7692,-1.5349
584.965,2,-35.4715,1.7687,-1.5356
584.979,2,-35.4698,1.7683,-1.5365
584.992,2,-35.4681,1.7680,-1.5372
585.006,2,-35.4663,1.7679,-1.5376
585.020,2,-35.4627,1.7677,-1.5388
585.033,2,-35.4611,1.7675,-1.5392
585.046,2,-35.4595,1.7674,-1.5395
585.060,2,-35.4578,1.7674,-1.5401
585.072,2,-35.4544,1.7675,-1.5407
585.086,2,-35.4529,1.7679,-1.5408
585.101,2,-35.4514,1.7685,-1.5410
585.115,2,-35.4501,1.7689,-1.5410
585.128,2,-35.4487,1.7691,-1.5410
585.143,2,-35.4460,1.7693,-1.5412
585.156,2,-35.4447,1.7694,-1.5411
585.169,2,-35.4435,1.7694,-1.5410
585.185,2,-35.4424,1.7693,-1.5408
585.201,2,-35.4402,1.7694,-1.5405
585.215,2,-35.4392,1.7693,-1.5403
585.229,2,-35.4369,1.7695,-1.5399
585.241,2,-35.4358,1.7697,-1.5396
585.257,2,-35.4348,1.7699,-1.5392
585.271,2,-35.4338,1.7700,-1.5389
585.285,2,-35.4317,1.7702,-1.5384
585.299,2,-35.4307,1.7702,-1.5381
585.316,2,-35.4299,1.7703,-1.5378
585.333,2,-35.4282,1.7703,-1.5371
585.345,2,-35.4274,1.7703,-1.5368
585.359,2,-35.4266,1.7702,-1.5365
585.373,2,-35.4259,1.7703,-1.5362
585.390,2,-35.4243,1.7703,-1.5355
585.407,2,-35.4228,1.7703,-1.5346
585.419,2,-35.4221,1.7703,-1.5342
585.437,2,-35.4214,1.7704,-1.5339
585.450,2,-35.4207,1.7704,-1.5336
585.465,2,-35.4193,1.7705,-1.5329
585.478,2,-35.4187,1.7704,-1.5326
585.491,2,-35.4181,1.7703,-1.5323
585.505,2,-35.4177,1.7702,-1.5320
585.519,2,-35.4166,1.7700,-1.5314
585.531,2,-35.4162,1.7700,-1.5310
585.545,2,-35.4159,1.7701,-1.5308
585.559,2,-35.4154,1.7701,-1.5306
585.572,2,-35.4151,1.7701,-1.5305
585.586,2,-35.4144,1.7701,-1.5299
585.600,2,-35.4140,1.7701,-1.5298
585.613,2,-35.4137,1.7701,-1.5296
585.627,2,-35.4134,1.7701,-1.5294
585.640,2,-35.4131,1.7701,-1.5292
585.653,2,-35.4124,1.7701,-1.5288
585.665,2,-35.4122,1.7702,-1.5287
585.680,2,-35.4118,1.7703,-1.5287
585.694,2,-35.4116,1.7704,-1.5285

# --- Trial 3 start ---
595.654,3,-39.3280,1.7412,-1.1689
595.720,3,-39.3281,1.7411,-1.1709
595.742,3,-39.3280,1.7413,-1.1723
595.757,3,-39.3279,1.7414,-1.1732
595.776,3,-39.3278,1.7416,-1.1737
595.788,3,-39.3278,1.7417,-1.1746
595.801,3,-39.3275,1.7418,-1.1751
595.817,3,-39.3273,1.7418,-1.1756
595.840,3,-39.3271,1.7418,-1.1761
595.858,3,-39.3266,1.7418,-1.1777
595.881,3,-39.3260,1.7416,-1.1791
595.893,3,-39.3257,1.7415,-1.1798
595.906,3,-39.3252,1.7414,-1.1807
595.920,3,-39.3249,1.7413,-1.1816
595.934,3,-39.3245,1.7412,-1.1826
595.946,3,-39.3236,1.7411,-1.1845
595.960,3,-39.3231,1.7410,-1.1857
595.973,3,-39.3224,1.7408,-1.1869
595.987,3,-39.3215,1.7407,-1.1883
596.004,3,-39.3201,1.7403,-1.1911
596.021,3,-39.3191,1.7399,-1.1928
596.034,3,-39.3173,1.7393,-1.1959
596.046,3,-39.3161,1.7389,-1.1977
596.061,3,-39.3147,1.7383,-1.1997
596.075,3,-39.3134,1.7377,-1.2017
596.089,3,-39.3120,1.7372,-1.2037
596.101,3,-39.3094,1.7360,-1.2077
596.115,3,-39.3079,1.7352,-1.2099
596.129,3,-39.3065,1.7344,-1.2120
596.145,3,-39.3048,1.7335,-1.2144
596.161,3,-39.3018,1.7317,-1.2190
596.173,3,-39.3001,1.7306,-1.2215
596.188,3,-39.2983,1.7294,-1.2239
596.201,3,-39.2966,1.7282,-1.2265
596.213,3,-39.2933,1.7258,-1.2313
596.227,3,-39.2915,1.7243,-1.2339
596.240,3,-39.2896,1.7227,-1.2365
596.253,3,-39.2877,1.7210,-1.2390
596.266,3,-39.2859,1.7191,-1.2416
596.280,3,-39.2825,1.7153,-1.2465
596.292,3,-39.2807,1.7129,-1.2489
596.307,3,-39.2790,1.7104,-1.2511
596.320,3,-39.2773,1.7078,-1.2534
596.333,3,-39.2756,1.7055,-1.2556
596.347,3,-39.2725,1.7009,-1.2601
596.360,3,-39.2711,1.6985,-1.2623
596.374,3,-39.2698,1.6962,-1.2643
596.388,3,-39.2686,1.6939,-1.2665
596.402,3,-39.2660,1.6897,-1.2707
596.417,3,-39.2648,1.6877,-1.2726
596.429,3,-39.2638,1.6860,-1.2744
596.444,3,-39.2629,1.6844,-1.2761
596.459,3,-39.2611,1.6809,-1.2795
596.472,3,-39.2604,1.6795,-1.2809
596.487,3,-39.2597,1.6784,-1.2823
596.500,3,-39.2590,1.6772,-1.2837
596.514,3,-39.2575,1.6748,-1.2864
596.528,3,-39.2570,1.6740,-1.2873
596.542,3,-39.2564,1.6733,-1.2882
596.556,3,-39.2560,1.6726,-1.2889
596.570,3,-39.2556,1.6721,-1.2896
596.585,3,-39.2547,1.6709,-1.2911
596.600,3,-39.2544,1.6708,-1.2913
596.614,3,-39.2537,1.6702,-1.2922
596.628,3,-39.2534,1.6703,-1.2922
596.641,3,-39.2532,1.6705,-1.2921
596.655,3,-39.2531,1.6709,-1.2919
596.669,3,-39.2529,1.6714,-1.2916
596.682,3,-39.2527,1.6720,-1.2914
596.696,3,-39.2526,1.6729,-1.2908
596.711,3,-39.2526,1.6740,-1.2901
596.724,3,-39.2525,1.6754,-1.2894
596.738,3,-39.2524,1.6779,-1.2880
596.752,3,-39.2523,1.6798,-1.2870
596.766,3,-39.2523,1.6820,-1.2859
596.780,3,-39.2522,1.6843,-1.2847
596.795,3,-39.2520,1.6886,-1.2825
596.808,3,-39.2518,1.6916,-1.2811
596.822,3,-39.2516,1.6947,-1.2796
596.837,3,-39.2514,1.7003,-1.2767
596.850,3,-39.2512,1.7036,-1.2749
596.864,3,-39.2510,1.7069,-1.2730
596.879,3,-39.2508,1.7104,-1.2710
596.893,3,-39.2504,1.7167,-1.2672
596.907,3,-39.2503,1.7198,-1.2650
596.925,3,-39.2501,1.7225,-1.2625
596.944,3,-39.2496,1.7277,-1.2579
596.960,3,-39.2493,1.7321,-1.2528
596.973,3,-39.2491,1.7338,-1.2501
596.987,3,-39.2490,1.7351,-1.2471
597.000,3,-39.2486,1.7362,-1.2443
597.015,3,-39.2480,1.7385,-1.2387
597.028,3,-39.2475,1.7387,-1.2357
597.042,3,-39.2469,1.7389,-1.2327
597.056,3,-39.2463,1.7388,-1.2296
597.070,3,-39.2452,1.7393,-1.2237
597.088,3,-39.2446,1.7387,-1.2205
597.104,3,-39.2434,1.7383,-1.2144
597.116,3,-39.2428,1.7378,-1.2113
597.129,3,-39.2422,1.7373,-1.2081
597.142,3,-39.2415,1.7372,-1.2049
597.155,3,-39.2408,1.7372,-1.2017
597.169,3,-39.2392,1.7373,-1.1952
597.183,3,-39.2382,1.7374,-1.1919
597.196,3,-39.2372,1.7375,-1.1885
597.211,3,-39.2358,1.7378,-1.1853
597.227,3,-39.2332,1.7379,-1.1788
597.244,3,-39.2316,1.7380,-1.1755
597.259,3,-39.2286,1.7382,-1.1689
597.271,3,-39.2272,1.7383,-1.1656
597.284,3,-39.2254,1.7383,-1.1622
597.298,3,-39.2235,1.7382,-1.1588
597.311,3,-39.2216,1.7383,-1.1554
597.325,3,-39.2176,1.7385,-1.1486
597.341,3,-39.2151,1.7387,-1.1451
597.354,3,-39.2128,1.7386,-1.1417
597.368,3,-39.2082,1.7384,-1.1348
597.380,3,-39.2057,1.7380,-1.1313
597.395,3,-39.2031,1.7373,-1.1278
597.409,3,-39.2005,1.7365,-1.1244
597.422,3,-39.1980,1.7355,-1.1211
597.435,3,-39.1930,1.7340,-1.1144
597.448,3,-39.1902,1.7331,-1.1115
597.462,3,-39.1872,1.7325,-1.1086
597.477,3,-39.1842,1.7321,-1.1057
597.490,3,-39.1781,1.7315,-1.0996
597.504,3,-39.1749,1.7315,-1.0967
597.518,3,-39.1715,1.7317,-1.0938
597.532,3,-39.1682,1.7321,-1.0909
597.546,3,-39.1648,1.7324,-1.0881
597.559,3,-39.1579,1.7328,-1.0822
597.573,3,-39.1545,1.7331,-1.0792
597.587,3,-39.1509,1.7332,-1.0762
597.601,3,-39.1474,1.7333,-1.0732
597.615,3,-39.1403,1.7334,-1.0672
597.628,3,-39.1365,1.7332,-1.0641
597.643,3,-39.1327,1.7330,-1.0610
597.663,3,-39.1250,1.7323,-1.0547
597.678,3,-39.1210,1.7317,-1.0515
597.692,3,-39.1129,1.7308,-1.0451
597.710,3,-39.1087,1.7301,-1.0420
597.727,3,-39.1005,1.7290,-1.0359
597.741,3,-39.0962,1.7282,-1.0329
597.755,3,-39.0920,1.7275,-1.0302
597.768,3,-39.0879,1.7269,-1.0275
597.782,3,-39.0795,1.7257,-1.0220
597.798,3,-39.0753,1.7253,-1.0196
597.813,3,-39.0669,1.7244,-1.0145
597.827,3,-39.0626,1.7239,-1.0124
597.846,3,-39.0585,1.7237,-1.0107
597.859,3,-39.0502,1.7228,-1.0065
597.875,3,-39.0465,1.7225,-1.0047
597.893,3,-39.0386,1.7218,-1.0021
597.910,3,-39.0346,1.7214,-1.0016
597.923,3,-39.0266,1.7210,-0.9996
597.937,3,-39.0225,1.7213,-0.9993
597.949,3,-39.0180,1.7218,-0.9995
597.963,3,-39.0139,1.7224,-0.9996
597.977,3,-39.0096,1.7227,-0.9999
597.990,3,-39.0006,1.7236,-1.0002
598.002,3,-38.9958,1.7245,-1.0008
598.021,3,-38.9908,1.7257,-1.0019
598.037,3,-38.9811,1.7272,-1.0032
598.049,3,-38.9758,1.7281,-1.0042
598.061,3,-38.9707,1.7290,-1.0049
598.073,3,-38.9654,1.7298,-1.0058
598.086,3,-38.9602,1.7305,-1.0064
598.099,3,-38.9551,1.7311,-1.0070
598.111,3,-38.9450,1.7323,-1.0080
598.123,3,-38.9395,1.7326,-1.0085
598.137,3,-38.9340,1.7327,-1.0087
598.149,3,-38.9285,1.7328,-1.0090
598.162,3,-38.9229,1.7327,-1.0092
598.174,3,-38.9171,1.7328,-1.0095
598.187,3,-38.9113,1.7329,-1.0097
598.200,3,-38.8995,1.7335,-1.0103
598.212,3,-38.8933,1.7340,-1.0104
598.226,3,-38.8869,1.7346,-1.0107
598.238,3,-38.8805,1.7353,-1.0110
598.250,3,-38.8740,1.7360,-1.0113
598.262,3,-38.8674,1.7366,-1.0117
598.274,3,-38.8608,1.7372,-1.0121
598.285,3,-38.8540,1.7378,-1.0126
598.297,3,-38.8470,1.7384,-1.0131
598.309,3,-38.8397,1.7390,-1.0136
598.322,3,-38.8324,1.7393,-1.0142
598.334,3,-38.8179,1.7401,-1.0154
598.345,3,-38.8104,1.7404,-1.0160
598.360,3,-38.8027,1.7405,-1.0169
598.372,3,-38.7950,1.7404,-1.0177
598.384,3,-38.7874,1.7403,-1.0185
598.395,3,-38.7798,1.7402,-1.0191
598.407,3,-38.7722,1.7400,-1.0197
598.419,3,-38.7646,1.7397,-1.0202
598.430,3,-38.7572,1.7395,-1.0207
598.444,3,-38.7495,1.7390,-1.0213
598.457,3,-38.7420,1.7384,-1.0216
598.470,3,-38.7271,1.7371,-1.0222
598.483,3,-38.7198,1.7360,-1.0223
598.497,3,-38.7126,1.7349,-1.0222
598.511,3,-38.7054,1.7339,-1.0220
598.525,3,-38.6984,1.7329,-1.0216
598.538,3,-38.6837,1.7312,-1.0210
598.551,3,-38.6764,1.7303,-1.0202
598.566,3,-38.6690,1.7295,-1.0192
598.579,3,-38.6615,1.7289,-1.0183
598.596,3,-38.6465,1.7276,-1.0164
598.612,3,-38.6388,1.7273,-1.0151
598.626,3,-38.6236,1.7265,-1.0128
598.639,3,-38.6156,1.7264,-1.0113
598.657,3,-38.6075,1.7264,-1.0096
598.673,3,-38.5917,1.7262,-1.0065
598.687,3,-38.5837,1.7266,-1.0046
598.701,3,-38.5755,1.7272,-1.0027
598.714,3,-38.5593,1.7284,-0.9989
598.728,3,-38.5509,1.7295,-0.9968
598.742,3,-38.5426,1.7305,-0.9949
598.756,3,-38.5342,1.7316,-0.9930
598.771,3,-38.5174,1.7343,-0.9894
598.785,3,-38.5090,1.7363,-0.9878
598.800,3,-38.5006,1.7381,-0.9864
598.815,3,-38.4840,1.7405,-0.9836
598.829,3,-38.4761,1.7412,-0.9826
598.843,3,-38.4682,1.7418,-0.9818
598.857,3,-38.4521,1.7433,-0.9799
598.872,3,-38.4446,1.7434,-0.9795
598.889,3,-38.4370,1.7439,-0.9794
598.903,3,-38.4211,1.7456,-0.9786
598.916,3,-38.4128,1.7466,-0.9785
598.930,3,-38.4047,1.7474,-0.9790
598.943,3,-38.3967,1.7480,-0.9794
598.958,3,-38.3805,1.7494,-0.9800
598.971,3,-38.3723,1.7501,-0.9810
598.986,3,-38.3645,1.7504,-0.9821
599.000,3,-38.3565,1.7506,-0.9834
599.013,3,-38.3405,1.7511,-0.9854
599.026,3,-38.3327,1.7509,-0.9868
599.039,3,-38.3248,1.7506,-0.9882
599.053,3,-38.3172,1.7501,-0.9898
599.067,3,-38.3095,1.7498,-0.9914
599.081,3,-38.2940,1.7491,-0.9944
599.095,3,-38.2864,1.7485,-0.9960
599.109,3,-38.2789,1.7478,-0.9976
599.123,3,-38.2712,1.7471,-0.9992
599.136,3,-38.2558,1.7460,-1.0022
599.151,3,-38.2481,1.7451,-1.0037
599.169,3,-38.2326,1.7433,-1.0067
599.187,3,-38.2249,1.7420,-1.0080
599.202,3,-38.2094,1.7399,-1.0106
599.220,3,-38.2018,1.7389,-1.0120
599.237,3,-38.1864,1.7370,-1.0149
599.251,3,-38.1789,1.7358,-1.0166
599.265,3,-38.1713,1.7348,-1.0183
599.282,3,-38.1560,1.7331,-1.0219
599.298,3,-38.1484,1.7323,-1.0240
599.312,3,-38.1330,1.7308,-1.0280
599.325,3,-38.1251,1.7309,-1.0305
599.344,3,-38.1172,1.7323,-1.0334
599.362,3,-38.1014,1.7335,-1.0388
599.376,3,-38.0934,1.7349,-1.0420
599.389,3,-38.0778,1.7371,-1.0477
599.402,3,-38.0703,1.7385,-1.0506
599.416,3,-38.0629,1.7402,-1.0532
599.431,3,-38.0555,1.7418,-1.0556
599.445,3,-38.0481,1.7433,-1.0580
599.460,3,-38.0331,1.7457,-1.0625
599.473,3,-38.0257,1.7468,-1.0642
599.487,3,-38.0187,1.7477,-1.0655
599.501,3,-38.0117,1.7486,-1.0664
599.515,3,-37.9972,1.7506,-1.0690
599.529,3,-37.9900,1.7515,-1.0696
599.543,3,-37.9827,1.7524,-1.0703
599.557,3,-37.9681,1.7544,-1.0719
599.570,3,-37.9608,1.7554,-1.0725
599.587,3,-37.9539,1.7563,-1.0727
599.602,3,-37.9397,1.7576,-1.0739
599.615,3,-37.9329,1.7579,-1.0742
599.629,3,-37.9259,1.7580,-1.0747
599.643,3,-37.9190,1.7579,-1.0752
599.657,3,-37.9049,1.7578,-1.0762
599.670,3,-37.8978,1.7573,-1.0768
599.684,3,-37.8907,1.7566,-1.0773
599.699,3,-37.8834,1.7557,-1.0777
599.712,3,-37.8691,1.7542,-1.0784
599.727,3,-37.8617,1.7530,-1.0786
599.741,3,-37.8542,1.7518,-1.0787
599.755,3,-37.8467,1.7505,-1.0785
599.769,3,-37.8315,1.7486,-1.0781
599.781,3,-37.8236,1.7476,-1.0774
599.794,3,-37.8157,1.7466,-1.0766
599.810,3,-37.8075,1.7455,-1.0756
599.824,3,-37.7911,1.7433,-1.0741
599.837,3,-37.7826,1.7421,-1.0729
599.851,3,-37.7744,1.7408,-1.0716
599.868,3,-37.7660,1.7395,-1.0700
599.885,3,-37.7491,1.7370,-1.0672
599.901,3,-37.7319,1.7347,-1.0642
599.920,3,-37.7233,1.7341,-1.0625
599.932,3,-37.7059,1.7324,-1.0593
599.945,3,-37.6968,1.7317,-1.0576
599.961,3,-37.6873,1.7313,-1.0559
599.973,3,-37.6780,1.7311,-1.0542
599.987,3,-37.6686,1.7315,-1.0524
600.001,3,-37.6501,1.7318,-1.0489
600.014,3,-37.6406,1.7324,-1.0470
600.028,3,-37.6313,1.7329,-1.0451
600.041,3,-37.6219,1.7337,-1.0434
600.054,3,-37.6124,1.7353,-1.0417
600.068,3,-37.6030,1.7365,-1.0399
600.081,3,-37.5843,1.7382,-1.0364
600.094,3,-37.5750,1.7390,-1.0348
600.107,3,-37.5661,1.7399,-1.0335
600.121,3,-37.5570,1.7409,-1.0323
600.135,3,-37.5482,1.7420,-1.0312
600.148,3,-37.5300,1.7443,-1.0291
600.161,3,-37.5211,1.7457,-1.0287
600.175,3,-37.5124,1.7469,-1.0284
600.189,3,-37.5036,1.7479,-1.0281
600.204,3,-37.4859,1.7497,-1.0276
600.217,3,-37.4774,1.7505,-1.0278
600.231,3,-37.4689,1.7514,-1.0281
600.245,3,-37.4604,1.7522,-1.0284
600.259,3,-37.4432,1.7532,-1.0287
600.272,3,-37.4347,1.7532,-1.0291
600.286,3,-37.4263,1.7528,-1.0295
600.300,3,-37.4179,1.7525,-1.0300
600.314,3,-37.4008,1.7522,-1.0306
600.328,3,-37.3922,1.7516,-1.0312
600.342,3,-37.3836,1.7509,-1.0317
600.356,3,-37.3749,1.7501,-1.0324
600.370,3,-37.3573,1.7487,-1.0335
600.384,3,-37.3483,1.7477,-1.0344
600.398,3,-37.3394,1.7468,-1.0352
600.412,3,-37.3217,1.7451,-1.0368
600.425,3,-37.3130,1.7439,-1.0379
600.444,3,-37.3041,1.7423,-1.0392
600.458,3,-37.2865,1.7397,-1.0416
600.472,3,-37.2776,1.7382,-1.0431
600.487,3,-37.2689,1.7369,-1.0448
600.501,3,-37.2603,1.7355,-1.0465
600.515,3,-37.2430,1.7329,-1.0499
600.528,3,-37.2346,1.7315,-1.0519
600.541,3,-37.2261,1.7304,-1.0542
600.555,3,-37.2174,1.7294,-1.0565
600.569,3,-37.2003,1.7274,-1.0609
600.582,3,-37.1916,1.7270,-1.0635
600.596,3,-37.1831,1.7269,-1.0661
600.610,3,-37.1745,1.7275,-1.0687
600.624,3,-37.1571,1.7283,-1.0739
600.638,3,-37.1483,1.7294,-1.0766
600.651,3,-37.1397,1.7307,-1.0793
600.665,3,-37.1313,1.7322,-1.0818
600.678,3,-37.1142,1.7346,-1.0867
600.691,3,-37.1056,1.7364,-1.0892
600.710,3,-37.0971,1.7385,-1.0912
600.723,3,-37.0802,1.7411,-1.0956
600.737,3,-37.0720,1.7423,-1.0972
600.751,3,-37.0638,1.7435,-1.0986
600.765,3,-37.0557,1.7447,-1.0999
600.778,3,-37.0393,1.7472,-1.1027
600.797,3,-37.0315,1.7481,-1.1034
600.814,3,-37.0156,1.7500,-1.1054
600.826,3,-37.0078,1.7511,-1.1061
600.842,3,-36.9998,1.7525,-1.1066
600.859,3,-36.9840,1.7549,-1.1081
600.875,3,-36.9764,1.7557,-1.1087
600.888,3,-36.9607,1.7572,-1.1101
600.901,3,-36.9529,1.7575,-1.1107
600.915,3,-36.9449,1.7577,-1.1113
600.928,3,-36.9371,1.7576,-1.1118
600.941,3,-36.9291,1.7574,-1.1124
600.953,3,-36.9213,1.7569,-1.1131
600.966,3,-36.9058,1.7560,-1.1144
600.979,3,-36.8980,1.7551,-1.1150
600.993,3,-36.8902,1.7539,-1.1156
601.008,3,-36.8823,1.7529,-1.1161
601.021,3,-36.8744,1.7518,-1.1166
601.034,3,-36.8586,1.7497,-1.1178
601.046,3,-36.8505,1.7483,-1.1183
601.060,3,-36.8425,1.7470,-1.1189
601.073,3,-36.8344,1.7458,-1.1194
601.086,3,-36.8265,1.7443,-1.1198
601.100,3,-36.8104,1.7415,-1.1208
601.112,3,-36.8023,1.7399,-1.1212
601.126,3,-36.7943,1.7384,-1.1215
601.139,3,-36.7862,1.7372,-1.1218
601.152,3,-36.7782,1.7360,-1.1220
601.166,3,-36.7620,1.7337,-1.1225
601.178,3,-36.7536,1.7330,-1.1225
601.193,3,-36.7451,1.7327,-1.1225
601.206,3,-36.7365,1.7326,-1.1223
601.219,3,-36.7278,1.7326,-1.1221
601.232,3,-36.7104,1.7323,-1.1220
601.244,3,-36.7012,1.7331,-1.1218
601.260,3,-36.6919,1.7345,-1.1214
601.278,3,-36.6829,1.7360,-1.1209
601.295,3,-36.6649,1.7385,-1.1204
601.309,3,-36.6561,1.7400,-1.1201
601.325,3,-36.6476,1.7410,-1.1201
601.341,3,-36.6306,1.7428,-1.1200
601.355,3,-36.6225,1.7438,-1.1202
601.369,3,-36.6062,1.7457,-1.1205
601.384,3,-36.5987,1.7468,-1.1212
601.400,3,-36.5911,1.7479,-1.1219
601.414,3,-36.5756,1.7502,-1.1233
601.427,3,-36.5680,1.7515,-1.1243
601.441,3,-36.5606,1.7525,-1.1254
601.455,3,-36.5532,1.7534,-1.1265
601.469,3,-36.5458,1.7545,-1.1278
601.482,3,-36.5306,1.7567,-1.1301
601.497,3,-36.5234,1.7574,-1.1316
601.511,3,-36.5163,1.7578,-1.1329
601.525,3,-36.5091,1.7581,-1.1345
601.539,3,-36.4946,1.7588,-1.1374
601.553,3,-36.4874,1.7586,-1.1391
601.567,3,-36.4732,1.7583,-1.1421
601.580,3,-36.4661,1.7577,-1.1438
601.599,3,-36.4591,1.7571,-1.1457
601.612,3,-36.4520,1.7566,-1.1476
601.625,3,-36.4378,1.7558,-1.1512
601.639,3,-36.4308,1.7551,-1.1532
601.652,3,-36.4238,1.7545,-1.1554
601.666,3,-36.4168,1.7538,-1.1577
601.679,3,-36.4098,1.7532,-1.1601
601.693,3,-36.3958,1.7518,-1.1648
601.706,3,-36.3890,1.7508,-1.1673
601.720,3,-36.3822,1.7496,-1.1701
601.735,3,-36.3683,1.7479,-1.1755
601.748,3,-36.3614,1.7471,-1.1785
601.762,3,-36.3546,1.7463,-1.1816
601.776,3,-36.3478,1.7455,-1.1848
601.790,3,-36.3340,1.7440,-1.1911
601.803,3,-36.3272,1.7435,-1.1945
601.817,3,-36.3204,1.7431,-1.1980
601.831,3,-36.3136,1.7429,-1.2016
601.844,3,-36.3067,1.7427,-1.2053
601.858,3,-36.2929,1.7426,-1.2124
601.872,3,-36.2859,1.7434,-1.2163
601.886,3,-36.2789,1.7444,-1.2202
601.903,3,-36.2649,1.7457,-1.2277
601.920,3,-36.2577,1.7480,-1.2316
601.934,3,-36.2436,1.7508,-1.2390
601.953,3,-36.2368,1.7525,-1.2424
601.969,3,-36.2228,1.7552,-1.2494
601.982,3,-36.2159,1.7565,-1.2528
601.996,3,-36.2090,1.7576,-1.2560
602.009,3,-36.2025,1.7584,-1.2591
602.022,3,-36.1894,1.7600,-1.2654
602.035,3,-36.1830,1.7605,-1.2682
602.050,3,-36.1769,1.7610,-1.2709
602.063,3,-36.1705,1.7615,-1.2736
602.076,3,-36.1642,1.7620,-1.2762
602.088,3,-36.1513,1.7633,-1.2815
602.101,3,-36.1449,1.7640,-1.2839
602.115,3,-36.1383,1.7649,-1.2862
602.128,3,-36.1318,1.7658,-1.2884
602.142,3,-36.1253,1.7665,-1.2906
602.155,3,-36.1123,1.7678,-1.2952
602.167,3,-36.1059,1.7681,-1.2973
602.181,3,-36.0995,1.7681,-1.2992
602.194,3,-36.0932,1.7681,-1.3012
602.207,3,-36.0869,1.7679,-1.3031
602.220,3,-36.0806,1.7676,-1.3052
602.233,3,-36.0679,1.7672,-1.3091
602.246,3,-36.0615,1.7667,-1.3110
602.259,3,-36.0553,1.7661,-1.3128
602.271,3,-36.0489,1.7656,-1.3146
602.285,3,-36.0424,1.7650,-1.3163
602.298,3,-36.0358,1.7643,-1.3182
602.310,3,-36.0229,1.7631,-1.3218
602.323,3,-36.0164,1.7623,-1.3235
602.337,3,-36.0100,1.7614,-1.3252
602.350,3,-36.0034,1.7605,-1.3268
602.363,3,-35.9969,1.7596,-1.3284
602.376,3,-35.9904,1.7586,-1.3300
602.390,3,-35.9773,1.7567,-1.3330
602.402,3,-35.9709,1.7556,-1.3343
602.416,3,-35.9646,1.7546,-1.3353
602.429,3,-35.9582,1.7537,-1.3365
602.442,3,-35.9518,1.7529,-1.3375
602.456,3,-35.9389,1.7514,-1.3397
602.470,3,-35.9323,1.7508,-1.3407
602.484,3,-35.9257,1.7501,-1.3416
602.498,3,-35.9191,1.7494,-1.3425
602.512,3,-35.9060,1.7486,-1.3442
602.526,3,-35.8996,1.7487,-1.3450
602.539,3,-35.8929,1.7492,-1.3456
602.553,3,-35.8859,1.7501,-1.3461
602.567,3,-35.8789,1.7511,-1.3467
602.581,3,-35.8648,1.7532,-1.3481
602.594,3,-35.8573,1.7553,-1.3489
602.608,3,-35.8503,1.7568,-1.3497
602.622,3,-35.8437,1.7574,-1.3505
602.637,3,-35.8302,1.7583,-1.3521
602.650,3,-35.8237,1.7583,-1.3530
602.664,3,-35.8174,1.7582,-1.3541
602.677,3,-35.8113,1.7580,-1.3551
